customer_id,loan_number,application_date,loan_purpose,loan_property_address,property_city,property_state,property_zip,property_county_fips,property_type,occupancy_type,annual_income,credit_score,requested_loan_amount,property_value,ltv_ratio,dti_ratio,interest_rate,loan_term_months,decision,decision_date,approved_loan_amount,approval_amount_change_reason,adverse_action_reason,origination_date,outcome_horizon_days,maturation_date,loan_status,forbearance_active,resolution_date,resolution_type,involuntary_closure_mechanism,outstanding_balance_at_resolution,recovery_amount,new_loan_number,abandonment_reason
CUST-004597,MTG-2020-004597,2020-07-01,refinance,"1913 Lincoln Ln, Wichita, KS 67202",Wichita,KS,67202,20173,single_family,primary_residence,111200,850,309000,415000,0.745,0.265,7.496,360,approved,2020-07-30,309000.0,,,2020-09-11,1095.0,2023-09-11,open,True,,,,,,,
CUST-004598,MTG-2026-004598,2026-03-31,purchase,"4000 Willow Ct, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,84600,765,314200,440000,0.714,0.427,7.455,360,approved,2026-04-17,314200.0,,,2026-05-17,1095.0,2029-05-16,open,False,,,,,,,
CUST-004599,MTG-2021-004599,2021-10-28,purchase,"6451 Washington Ave, Oklahoma City, OK 73102",Oklahoma City,OK,73102,40109,condo,primary_residence,64600,701,176700,192000,0.92,0.472,7.196,240,denied,2021-11-23,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-004600,MTG-2026-004600,2026-05-24,purchase,"6688 Oak Ct, Baltimore, MD 21201",Baltimore,MD,21201,24510,single_family,primary_residence,86400,689,404000,487000,0.83,0.378,7.577,360,approved,2026-06-10,404000.0,,,2026-06-23,1095.0,2029-06-22,open,False,,,,,,,
CUST-004601,MTG-2022-004601,2022-10-05,refinance,"4133 Church Blvd, New Orleans, LA 70112",New Orleans,LA,70112,22071,condo,primary_residence,90600,677,660900,715000,0.924,0.439,7.366,360,approved,2022-11-07,643600.0,updated debt-to-income calculation required a reduced loan amount,,2022-12-21,1095.0,2025-12-20,open,False,,,,,,,
CUST-004602,MTG-2022-004602,2022-01-03,purchase,"445 Highland Ct, Arlington, TX 76010",Arlington,TX,76010,48439,single_family,primary_residence,50500,718,222500,241000,0.923,0.413,7.603,360,approved,2022-02-14,222500.0,,,2022-03-05,1095.0,2025-03-04,open,False,,,,,,,
CUST-004603,MTG-2025-004603,2025-02-27,purchase,"1420 Cedar Dr, San Diego, CA 92101",San Diego,CA,92101,06073,single_family,primary_residence,57200,690,362400,425000,0.853,0.414,7.869,360,denied,2025-03-21,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-004604,MTG-2024-004604,2024-09-23,purchase,"4510 Church Dr, Columbus, OH 43215",Columbus,OH,43215,39049,condo,primary_residence,107500,716,367600,405000,0.908,0.443,7.403,360,approved,2024-10-12,325800.0,appraised value came in below contract price,,2024-10-22,1095.0,2027-10-22,open,False,,,,,,,
CUST-004605,MTG-2023-004605,2023-04-02,purchase,"4980 Elm Blvd, Sacramento, CA 95814",Sacramento,CA,95814,06067,single_family,primary_residence,91200,806,299500,432000,0.693,0.326,7.011,360,approved,2023-04-09,291100.0,appraised value came in below contract price,,2023-05-20,1095.0,2026-05-19,paid_in_full,False,2025-03-21,paid_in_full,,261300.0,,,
CUST-004606,MTG-2021-004606,2021-06-11,refinance,"7017 Meadow Way, Milwaukee, WI 53202",Milwaukee,WI,53202,55079,single_family,second_home,110200,781,205600,212000,0.97,0.328,7.504,360,approved,2021-07-08,196900.0,updated debt-to-income calculation required a reduced loan amount,,2021-07-30,1095.0,2024-07-29,open,False,,,,,,,
CUST-004607,MTG-2021-004607,2021-09-28,purchase,"1023 Lincoln Way, Charlotte, NC 28202",Charlotte,NC,28202,37119,single_family,primary_residence,43500,643,635000,696000,0.912,0.429,7.533,360,approved,2021-10-30,635000.0,,,2021-12-02,1095.0,2024-12-01,paid_in_full,False,2024-10-10,paid_in_full,,494900.0,,,
CUST-004608,MTG-2021-004608,2021-09-30,refinance,"6998 Park Ln, San Antonio, TX 78201",San Antonio,TX,78201,48029,single_family,investment_property,58100,588,266900,298000,0.896,0.45,8.002,360,denied,2021-10-05,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-004609,MTG-2021-004609,2021-08-02,purchase,"3381 River Rd, Milwaukee, WI 53202",Milwaukee,WI,53202,55079,single_family,second_home,70800,715,382900,471000,0.813,0.374,7.441,360,approved,2021-09-02,382900.0,,,2021-10-09,1095.0,2024-10-08,open,False,,,,,,,
CUST-004610,MTG-2025-004610,2025-06-05,purchase,"2147 Maple Dr, Sacramento, CA 95814",Sacramento,CA,95814,06067,townhouse,primary_residence,65800,666,185500,223000,0.832,0.465,7.483,180,denied,2025-07-13,,,insufficient length of established credit history,,,,,,,,,,,,
CUST-004611,MTG-2024-004611,2024-12-29,refinance,"1857 Washington Rd, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,single_family,primary_residence,140000,735,253100,324000,0.781,0.398,7.421,360,approved,2025-01-29,253100.0,,,2025-03-13,1095.0,2028-03-12,open,False,,,,,,,
CUST-004612,MTG-2025-004612,2025-07-26,refinance,"433 Meadow Ave, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,primary_residence,39800,602,107100,114000,0.939,0.447,7.674,360,denied,2025-09-09,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-004613,MTG-2021-004613,2021-08-04,purchase,"8011 Washington St, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,condo,primary_residence,132000,777,364100,496000,0.734,0.452,6.839,240,approved,2021-08-15,364100.0,,,2021-09-22,1095.0,2024-09-21,open,False,,,,,,,
CUST-004614,MTG-2026-004614,2026-02-04,purchase,"3586 Ridge Way, Charlotte, NC 28202",Charlotte,NC,28202,37119,single_family,primary_residence,55600,652,183200,192000,0.954,0.464,7.319,180,approved,2026-02-21,183200.0,,,2026-03-04,1095.0,2029-03-03,open,False,,,,,,,
CUST-004615,MTG-2025-004615,2025-01-25,purchase,"4931 Willow Blvd, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,condo,primary_residence,56400,678,152200,189000,0.805,0.5,7.76,360,approved,2025-02-04,152200.0,,,2025-03-04,1095.0,2028-03-03,open,False,,,,,,,
CUST-004616,MTG-2021-004616,2021-03-19,purchase,"7494 Birch Way, Oklahoma City, OK 73102",Oklahoma City,OK,73102,40109,single_family,primary_residence,61700,740,161300,185000,0.872,0.521,7.227,360,approved,2021-04-23,161300.0,,,2021-05-06,1095.0,2024-05-05,paid_in_full,False,2022-03-04,paid_in_full,,127300.0,,,
CUST-004617,MTG-2021-004617,2021-12-21,refinance,"113 Highland Ln, New Orleans, LA 70112",New Orleans,LA,70112,22071,single_family,second_home,124100,850,784100,1348000,0.582,0.223,7.218,360,approved,2022-01-16,784100.0,,,2022-02-12,1095.0,2025-02-11,open,False,,,,,,,
CUST-004618,MTG-2023-004618,2023-06-01,purchase,"9861 Oak Way, Columbus, OH 43215",Columbus,OH,43215,39049,townhouse,primary_residence,47400,736,221200,271000,0.816,0.355,7.339,360,approved,2023-07-09,221200.0,,,2023-07-21,1095.0,2026-07-20,open,False,,,,,,,
CUST-004619,MTG-2024-004619,2024-10-29,refinance,"6562 Ridge Dr, Arlington, TX 76010",Arlington,TX,76010,48439,condo,primary_residence,169700,837,464700,569000,0.817,0.254,7.073,360,approved,2024-11-20,464700.0,,,2024-12-06,1095.0,2027-12-06,paid_in_full,False,2026-03-21,paid_in_full,,401600.0,,,
CUST-004620,MTG-2022-004620,2022-05-11,refinance,"1011 Elm Way, Austin, TX 78701",Austin,TX,78701,48453,single_family,investment_property,112000,741,157300,199000,0.79,0.388,7.348,360,approved,2022-06-17,157300.0,,,2022-07-02,1095.0,2025-07-01,involuntary_closure,False,2024-09-05,involuntary_closure,foreclosure,124400.0,75000.0,,
CUST-004621,MTG-2024-004621,2024-02-17,refinance,"4593 Washington Ave, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,condo,primary_residence,160000,790,321400,389000,0.826,0.365,7.06,180,approved,2024-03-24,321400.0,,,2024-04-08,1095.0,2027-04-08,open,False,,,,,,,
CUST-004622,MTG-2022-004622,2022-09-18,refinance,"4179 Ridge Ln, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,112100,680,122600,152000,0.807,0.423,7.11,360,approved,2022-10-25,122600.0,,,2022-12-05,1095.0,2025-12-04,open,False,,,,,,,
CUST-004623,MTG-2023-004623,2023-11-23,purchase,"352 Willow Way, Chicago, IL 60601",Chicago,IL,60601,17031,single_family,primary_residence,115200,659,292600,382000,0.766,0.341,7.563,360,denied,2023-12-14,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-004624,MTG-2025-004624,2025-06-24,purchase,"2534 Ridge Blvd, Miami, FL 33130",Miami,FL,33130,12086,single_family,primary_residence,90700,831,217200,267000,0.813,0.442,7.656,360,approved,2025-07-14,217200.0,,,2025-08-01,1095.0,2028-07-31,open,False,,,,,,,
CUST-004625,MTG-2025-004625,2025-07-07,purchase,"1717 Maple Ave, Mesa, AZ 85201",Mesa,AZ,85201,04013,multi_family,primary_residence,87600,799,463500,533000,0.87,0.315,7.488,360,approved,2025-07-27,463500.0,,,2025-09-02,1095.0,2028-09-01,open,False,,,,,,,
CUST-004626,MTG-2025-004626,2025-02-25,purchase,"8380 Church Ave, Arlington, TX 76010",Arlington,TX,76010,48439,single_family,primary_residence,118100,687,121100,151000,0.802,0.42,7.662,360,approved,2025-03-11,121100.0,,,2025-04-14,1095.0,2028-04-13,open,False,,,,,,,
CUST-004627,MTG-2020-004627,2020-10-19,purchase,"1007 Hickory Way, Tulsa, OK 74103",Tulsa,OK,74103,40143,single_family,primary_residence,74700,704,194700,206000,0.945,0.417,7.708,240,approved,2020-11-29,194700.0,,,2020-12-16,1095.0,2023-12-16,open,False,,,,,,,
CUST-004628,MTG-2026-004628,2026-03-12,refinance,"1010 Oak St, San Antonio, TX 78201",San Antonio,TX,78201,48029,single_family,primary_residence,68700,689,449200,484000,0.928,0.405,7.518,360,approved,2026-04-07,449200.0,,,2026-05-02,1095.0,2029-05-01,open,False,,,,,,,
CUST-004629,MTG-2023-004629,2023-03-13,purchase,"3828 Church Ave, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,80200,774,637300,786000,0.811,0.379,7.345,360,approved,2023-04-27,637300.0,,,2023-05-13,1095.0,2026-05-12,open,True,,,,,,,
CUST-004630,MTG-2025-004630,2025-05-10,purchase,"4839 Washington Ln, Omaha, NE 68102",Omaha,NE,68102,31055,single_family,primary_residence,97300,809,293600,416000,0.706,0.427,7.072,360,approved,2025-06-19,293600.0,,,2025-07-26,1095.0,2028-07-25,paid_in_full,False,2026-04-14,paid_in_full,,264700.0,,,
CUST-004631,MTG-2020-004631,2020-12-10,refinance,"7327 Main Rd, Aurora, CO 80010",Aurora,CO,80010,08005,single_family,primary_residence,72900,606,208600,215000,0.97,0.457,7.788,360,denied,2021-01-21,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-004632,MTG-2023-004632,2023-11-13,purchase,"5564 Pine Ln, Tucson, AZ 85701",Tucson,AZ,85701,04019,single_family,primary_residence,28500,648,249300,259000,0.963,0.41,7.597,360,approved,2023-12-09,249300.0,,,2024-01-11,1095.0,2027-01-10,open,False,,,,,,,
CUST-004633,MTG-2020-004633,2020-06-11,purchase,"6767 Elm Ln, Arlington, TX 76010",Arlington,TX,76010,48439,single_family,second_home,23500,639,429900,596000,0.721,0.558,7.369,360,denied,2020-06-30,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-004634,MTG-2024-004634,2024-09-15,purchase,"2008 Elm Way, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,124600,760,205300,323000,0.636,0.385,7.281,180,approved,2024-10-28,205300.0,,,2024-12-03,1095.0,2027-12-03,open,False,,,,,,,
CUST-004635,MTG-2020-004635,2020-08-26,refinance,"3741 Church Ave, Indianapolis, IN 46204",Indianapolis,IN,46204,18097,single_family,primary_residence,43800,594,192300,235000,0.818,0.468,7.327,360,denied,2020-09-18,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-004636,MTG-2025-004636,2025-11-02,refinance,"2403 Oak Blvd, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,primary_residence,114700,771,179200,227000,0.789,0.423,7.475,360,approved,2025-11-12,179200.0,,,2025-12-09,1095.0,2028-12-08,open,False,,,,,,,
CUST-004637,MTG-2020-004637,2020-11-03,refinance,"5114 Birch St, Columbus, OH 43215",Columbus,OH,43215,39049,single_family,investment_property,153700,770,188700,251000,0.752,0.39,7.731,360,approved,2020-11-25,188700.0,,,2020-12-28,1095.0,2023-12-28,open,False,,,,,,,
CUST-004638,MTG-2021-004638,2021-05-24,purchase,"3924 Magnolia Blvd, Seattle, WA 98101",Seattle,WA,98101,53033,single_family,primary_residence,42400,674,290400,316000,0.919,0.605,7.207,360,approved,2021-06-10,290400.0,,,2021-06-26,1095.0,2024-06-25,open,False,,,,,,,
CUST-004639,MTG-2023-004639,2023-02-09,refinance,"5969 Lincoln Rd, San Antonio, TX 78201",San Antonio,TX,78201,48029,single_family,primary_residence,70500,803,626800,655000,0.957,0.306,7.557,360,approved,2023-03-02,626800.0,,,2023-03-25,1095.0,2026-03-24,open,False,,,,,,,
CUST-004640,MTG-2023-004640,2023-04-27,refinance,"8304 Main Ave, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,39800,678,228900,236000,0.97,0.568,7.785,360,denied,2023-06-06,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-004641,MTG-2024-004641,2024-05-08,purchase,"1399 River Dr, Chicago, IL 60601",Chicago,IL,60601,17031,single_family,primary_residence,102900,788,504000,653000,0.772,0.331,7.027,240,approved,2024-06-17,504000.0,,,2024-07-17,1095.0,2027-07-17,open,False,,,,,,,
CUST-004642,MTG-2022-004642,2022-05-18,purchase,"9284 Highland Blvd, Dallas, TX 75201",Dallas,TX,75201,48113,condo,primary_residence,81000,746,169200,205000,0.825,0.412,6.864,360,approved,2022-07-01,169200.0,,,2022-08-03,1095.0,2025-08-02,open,False,,,,,,,
CUST-004643,MTG-2022-004643,2022-08-14,purchase,"468 Oak Blvd, Tulsa, OK 74103",Tulsa,OK,74103,40143,single_family,primary_residence,42700,562,103300,108000,0.956,0.499,7.673,180,denied,2022-08-31,,,excessive existing debt obligations relative to income,,,,,,,,,,,,
CUST-004644,MTG-2024-004644,2024-02-26,refinance,"348 Hickory Ave, San Antonio, TX 78201",San Antonio,TX,78201,48029,townhouse,primary_residence,143100,850,382700,631000,0.606,0.279,7.182,360,approved,2024-03-27,382700.0,,,2024-04-14,1095.0,2027-04-14,paid_in_full,False,2024-12-29,paid_in_full,,338300.0,,,
CUST-004645,MTG-2024-004645,2024-04-11,purchase,"7017 Washington Dr, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,104400,780,237700,305000,0.779,0.376,7.275,360,approved,2024-05-09,237700.0,,,2024-05-29,1095.0,2027-05-29,paid_in_full,False,2026-04-15,paid_in_full,,208600.0,,,
CUST-004646,MTG-2021-004646,2021-08-11,purchase,"3996 River Rd, Jacksonville, FL 32202",Jacksonville,FL,32202,12031,multi_family,primary_residence,91200,688,150800,157000,0.961,0.365,7.75,360,denied,2021-09-07,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-004647,MTG-2024-004647,2024-12-08,refinance,"3342 Elm Dr, Dallas, TX 75201",Dallas,TX,75201,48113,single_family,primary_residence,66000,648,238000,255000,0.933,0.418,7.44,360,denied,2025-01-06,,,loan-to-value ratio exceeds maximum allowed for this program,,,,,,,,,,,,
CUST-004648,MTG-2022-004648,2022-06-18,refinance,"7616 Church Blvd, Omaha, NE 68102",Omaha,NE,68102,31055,single_family,investment_property,39600,558,188900,208000,0.908,0.495,8.268,360,denied,2022-07-13,,,insufficient funds verified for required down payment and reserves,,,,,,,,,,,,
CUST-004649,MTG-2021-004649,2021-02-07,refinance,"7626 Main Ln, Arlington, TX 76010",Arlington,TX,76010,48439,single_family,primary_residence,212700,843,343600,498000,0.69,0.342,6.852,360,approved,2021-03-16,343600.0,,,2021-03-28,1095.0,2024-03-27,paid_in_full,False,2026-07-16,paid_in_full,,255100.0,,,
CUST-004650,MTG-2024-004650,2024-02-06,purchase,"7988 Franklin Ct, San Antonio, TX 78201",San Antonio,TX,78201,48029,single_family,primary_residence,30800,627,466600,481000,0.97,0.461,7.343,360,denied,2024-02-14,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-004651,MTG-2022-004651,2022-02-08,purchase,"1165 Magnolia St, Omaha, NE 68102",Omaha,NE,68102,31055,condo,primary_residence,68200,640,450900,503000,0.896,0.48,7.322,360,denied,2022-03-18,,,low credit score,,,,,,,,,,,,
CUST-004652,MTG-2025-004652,2025-10-20,refinance,"6344 Pine Dr, Baltimore, MD 21201",Baltimore,MD,21201,24510,single_family,primary_residence,80900,726,450300,488000,0.923,0.31,7.364,360,denied,2025-11-24,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-004653,MTG-2022-004653,2022-11-09,purchase,"5649 River Ln, Nashville, TN 37201",Nashville,TN,37201,47037,single_family,primary_residence,27100,579,231800,239000,0.97,0.617,7.987,360,denied,2022-12-13,,,unable to verify stated income with submitted documentation,,,,,,,,,,,,
CUST-004654,MTG-2023-004654,2023-06-19,refinance,"4035 Pine Dr, Marietta, GA 30060",Marietta,GA,30060,13067,condo,primary_residence,44800,672,382500,432000,0.885,0.536,7.213,360,approved,2023-06-27,382500.0,,,2023-07-26,1095.0,2026-07-25,open,False,,,,,,,
CUST-004655,MTG-2021-004655,2021-10-17,purchase,"7287 Ridge Ln, Phoenix, AZ 85001",Phoenix,AZ,85001,04013,single_family,second_home,149000,710,344000,408000,0.843,0.426,7.209,360,approved,2021-10-30,344000.0,,,2021-11-09,1095.0,2024-11-08,paid_in_full,False,2024-11-18,paid_in_full,,271900.0,,,
CUST-004656,MTG-2025-004656,2025-12-09,purchase,"8431 Main St, Memphis, TN 38103",Memphis,TN,38103,47157,single_family,primary_residence,65800,694,257900,305000,0.846,0.27,7.3,360,approved,2025-12-26,257900.0,,,2026-02-03,1095.0,2029-02-02,open,False,,,,,,,
CUST-004657,MTG-2024-004657,2024-12-11,purchase,"3002 Franklin Rd, Philadelphia, PA 19102",Philadelphia,PA,19102,42101,single_family,primary_residence,73800,598,181300,207000,0.876,0.448,7.581,180,approved,2024-12-20,181300.0,,,2025-01-16,1095.0,2028-01-16,open,False,,,,,,,
CUST-004658,MTG-2023-004658,2023-03-15,refinance,"3622 River Way, Philadelphia, PA 19102",Philadelphia,PA,19102,42101,single_family,investment_property,100100,738,178900,210000,0.852,0.333,7.433,360,approved,2023-03-21,178900.0,,,2023-04-15,1095.0,2026-04-14,open,False,,,,,,,
CUST-004659,MTG-2021-004659,2021-07-15,refinance,"4323 Elm Ave, Oklahoma City, OK 73102",Oklahoma City,OK,73102,40109,townhouse,second_home,63200,666,386200,403000,0.958,0.481,7.403,360,denied,2021-07-21,,,credit score below the minimum required for this program,,,,,,,,,,,,
CUST-004660,MTG-2021-004660,2021-03-09,purchase,"2507 Church Rd, San Diego, CA 92101",San Diego,CA,92101,06073,single_family,primary_residence,52900,725,123400,149000,0.828,0.426,7.09,180,approved,2021-04-22,123400.0,,,2021-05-19,1095.0,2024-05-18,open,False,,,,,,,
CUST-004661,MTG-2025-004661,2025-09-17,purchase,"7956 Sunset Way, Chicago, IL 60601",Chicago,IL,60601,17031,condo,primary_residence,54800,643,182400,188000,0.97,0.482,7.511,360,denied,2025-10-01,,,credit issues,,,,,,,,,,,,
CUST-004662,MTG-2023-004662,2023-08-15,refinance,"3437 Franklin Rd, Marietta, GA 30060",Marietta,GA,30060,13067,single_family,primary_residence,36400,690,166100,219000,0.758,0.385,7.823,360,approved,2023-09-10,166100.0,,,2023-09-23,1095.0,2026-09-22,open,False,,,,,,,
CUST-004663,MTG-2021-004663,2021-04-04,purchase,"8985 Maple Dr, Columbus, OH 43215",Columbus,OH,43215,39049,single_family,second_home,49800,653,124900,135000,0.925,0.364,7.749,360,approved,2021-04-18,120800.0,updated debt-to-income calculation required a reduced loan amount,,2021-06-02,1095.0,2024-06-01,open,False,,,,,,,
CUST-004664,MTG-2023-004664,2023-09-12,refinance,"830 Highland Ave, Detroit, MI 48226",Detroit,MI,48226,26163,single_family,primary_residence,38500,661,176400,207000,0.852,0.399,7.394,180,denied,2023-10-16,,,credit issues,,,,,,,,,,,,
CUST-004665,MTG-2020-004665,2020-07-30,refinance,"4073 Church Blvd, Sacramento, CA 95814",Sacramento,CA,95814,06067,townhouse,primary_residence,103700,781,288700,402000,0.718,0.359,7.346,360,approved,2020-08-21,288700.0,,,2020-09-13,1095.0,2023-09-13,open,False,,,,,,,
CUST-004666,MTG-2022-004666,2022-09-05,purchase,"7439 Meadow St, Houston, TX 77002",Houston,TX,77002,48201,single_family,primary_residence,61400,764,470800,571000,0.825,0.337,7.479,360,approved,2022-09-25,470800.0,,,2022-10-21,1095.0,2025-10-20,open,False,,,,,,,
CUST-004667,MTG-2022-004667,2022-05-12,refinance,"3987 Meadow Rd, Tucson, AZ 85701",Tucson,AZ,85701,04019,single_family,primary_residence,54300,685,181400,187000,0.97,0.474,7.694,360,denied,2022-06-02,,,credit issues,,,,,,,,,,,,
